,CHORRILLOS,ACOBAMBA,MINA COLQUI,PUCRO,TINGO,SHEQUE,LA QUISHA,CARAMPOMA,MILLOC,LA PIRHUA,BELLAVISTA,CASAPALCA,RIO BLANCO,AUTISHA,SAN JOSE DE PARAC,TAMBORAQUE,MATUCANA,SANTA EULALIA,CANCHACALLA,CHAUTE,LIMATAMBO,CHOSICA,CHOSICA,LA CANTUTA, ANA,SANTA CLARA,RIMAC,SAN MARCOS,VON HUMBOLDT,CAMPO DE MARTE,MODELO CAMPO DE MARTE,HIPOLITO UNANUE,LAS PALMAS,LINCE,TICLIO
X262.5,15.3384113311768,2.63244366645813,1.36421835422516,0.493955105543137,4.65487384796143,4.65487384796143,4.65487384796143,5.43084335327148,0.493955105543137,3.10314583778381,2.20423483848572,2.20423483848572,5.39376783370972,9.15715408325195,5.54158926010132,7.04327058792114,9.37172317504883,15.704517364502,11.9553298950195,13.964503288269,16.3265819549561,15.5561304092407,15.5561304092407,15.5561304092407,15.0407876968384,14.5382862091064,16.3265819549561,16.3265819549561,15.3041982650757,16.3265819549561,16.3265819549561,16.3265819549561,15.3384113311768,16.3265819549561,2.20423483848572
X263.5,16.8004493713379,4.67999458312988,3.67915511131287,2.69985342025757,6.32345390319824,6.32345390319824,6.32345390319824,6.97131061553955,2.69985342025757,4.96533298492432,4.15227031707764,4.15227031707764,6.66057920455933,10.2718887329102,7.04110145568848,8.1214771270752,10.3147411346436,16.810302734375,12.818097114563,14.7108001708984,18.1468353271484,17.0067710876465,17.0067710876465,17.0067710876465,16.6564311981201,16.6072044372559,18.1468353271484,18.1468353271484,17.27512550354,18.1468353271484,18.1468353271484,18.1468353271484,16.8004493713379,18.1468353271484,4.15227031707764
X264.5,17.8068561553955,4.51875925064087,3.36033511161804,2.4873354434967,6.12932157516479,6.12932157516479,6.12932157516479,6.98982429504395,2.4873354434967,4.39543342590332,3.69766902923584,3.69766902923584,6.06823348999023,10.2106533050537,6.31166410446167,7.50418376922607,9.82900238037109,16.9070625305176,12.4810924530029,14.5833749771118,19.1252784729004,17.2487926483154,17.2487926483154,17.2487926483154,17.6330051422119,17.7228698730469,19.1252784729004,19.1252784729004,18.3148956298828,19.1252784729004,19.1252784729004,19.1252784729004,17.8068561553955,19.1252784729004,3.69766902923584
X265.5,18.7348346710205,4.95876932144165,3.47681307792664,2.34282445907593,6.63154649734497,6.63154649734497,6.63154649734497,7.68407917022705,2.34282445907593,4.8472261428833,4.10466480255127,4.10466480255127,7.03757953643799,10.6526536941528,7.32217073440552,8.51467323303223,10.7403602600098,17.0954875946045,12.8433361053467,14.5958757400513,20.1478843688965,18.0819549560547,18.0819549560547,18.0819549560547,18.858907699585,19.0469551086426,20.1478843688965,20.1478843688965,19.7033176422119,20.1478843688965,20.1478843688965,20.1478843688965,18.7348346710205,20.1478843688965,4.10466480255127
X266.5,17.0277214050293,4.73959684371948,3.42365169525146,2.22817468643188,6.32928848266602,6.32928848266602,6.32928848266602,6.98064661026001,2.22817468643188,4.66951370239258,3.80902719497681,3.80902719497681,6.61552286148071,9.79082775115967,6.95145606994629,8.08710861206055,10.3719091415405,16.3492908477783,12.2250776290894,13.899169921875,18.8005638122559,17.3849716186523,17.3849716186523,17.3849716186523,18.0585060119629,18.2067565917969,18.8005638122559,18.8005638122559,18.4263401031494,18.8005638122559,18.8005638122559,18.8005638122559,17.0277214050293,18.8005638122559,3.80902719497681
X267.5,15.9598693847656,3.50565361976624,2.24089765548706,1.21001517772675,4.73554849624634,4.73554849624634,4.73554849624634,5.99885559082031,1.21001517772675,2.88594937324524,1.94213271141052,1.94213271141052,4.74076652526855,9.30137157440186,4.78668069839478,6.31815385818481,9.26343631744385,16.1208953857422,11.0918703079224,13.4708042144775,17.4286003112793,16.7938480377197,16.7938480377197,16.7938480377197,16.9879741668701,17.0709228515625,17.4286003112793,17.4286003112793,16.7004489898682,17.4286003112793,17.4286003112793,17.4286003112793,15.9598693847656,17.4286003112793,1.94213271141052
X268.5,15.2174100875854,1.71438705921173,0.331573218107224,-0.334138810634613,3.16364765167236,3.16364765167236,3.16364765167236,4.80313968658447,-0.334138810634613,1.09630739688873,-0.119542621076107,-0.119542621076107,2.89808320999146,9.27313804626465,3.04699945449829,4.75456666946411,8.51352596282959,15.632776260376,10.7652893066406,13.2841644287109,15.8305826187134,15.9903583526611,15.9903583526611,15.9903583526611,15.0236663818359,14.5321283340454,15.8305826187134,15.8305826187134,14.5343790054321,15.8305826187134,15.8305826187134,15.8305826187134,15.2174100875854,15.8305826187134,-0.119542621076107
X269.5,14.3096656799316,1.59550392627716,0.153589949011803,-0.363998204469681,2.85238361358643,2.85238361358643,2.85238361358643,4.89888381958008,-0.363998204469681,0.367221593856812,-0.621692538261414,-0.621692538261414,2.30564451217651,9.42430400848389,1.99422788619995,3.77661061286926,7.76027774810791,14.9935655593872,10.127326965332,12.6309394836426,15.7009449005127,15.3460283279419,15.3460283279419,15.3460283279419,14.6482782363892,14.0618600845337,15.7009449005127,15.7009449005127,14.2047080993652,15.7009449005127,15.7009449005127,15.7009449005127,14.3096656799316,15.7009449005127,-0.621692538261414
X270.5,13.7422189712524,0.313407719135284,-1.19806921482086,-2.07978367805481,2.12753677368164,2.12753677368164,2.12753677368164,3.36773729324341,-2.07978367805481,-0.0254377759993076,-1.27668452262878,-1.27668452262878,1.88482940196991,7.7784628868103,2.32170844078064,3.94604301452637,7.70906066894531,14.3423328399658,9.84670925140381,12.2521419525146,15.5237665176392,14.4815158843994,14.4815158843994,14.4815158843994,13.9962120056152,13.6325626373291,15.5237665176392,15.5237665176392,13.8938312530518,15.5237665176392,15.5237665176392,15.5237665176392,13.7422189712524,15.5237665176392,-1.27668452262878
X271.5,13.86803150177,1.4356255531311,0.000997367082163692,-0.972164928913116,3.0963613986969,3.0963613986969,3.0963613986969,4.28674793243408,-0.972164928913116,1.10235941410065,-0.045131042599678,-0.045131042599678,2.97661280632019,8.45642566680908,3.34408283233643,4.88426637649536,8.5223217010498,14.5030355453491,10.3529891967773,12.4936828613281,15.3312005996704,14.6702461242676,14.6702461242676,14.6702461242676,14.2220554351807,13.8990068435669,15.3312005996704,15.3312005996704,14.1156635284424,15.3312005996704,15.3312005996704,15.3312005996704,13.86803150177,15.3312005996704,-0.045131042599678
