,CHORRILLOS,ACOBAMBA,MINA COLQUI,PUCRO,TINGO,SHEQUE,LA QUISHA,CARAMPOMA,MILLOC,LA PIRHUA,BELLAVISTA,CASAPALCA,RIO BLANCO,AUTISHA,SAN JOSE DE PARAC,TAMBORAQUE,MATUCANA,SANTA EULALIA,CANCHACALLA,CHAUTE,LIMATAMBO,CHOSICA,CHOSICA,LA CANTUTA, ANA,SANTA CLARA,RIMAC,SAN MARCOS,VON HUMBOLDT,CAMPO DE MARTE,MODELO CAMPO DE MARTE,HIPOLITO UNANUE,LAS PALMAS,LINCE,TICLIO
X266.5,20.1344680786133,9.88262867927551,8.67617130279541,7.29701447486877,11.4314832687378,11.4314832687378,11.4314832687378,11.9912960529327,7.29701447486877,9.53786182403564,8.41600203514099,8.41600203514099,11.1639239788055,14.7563309669495,11.4428720474243,12.6493835449219,14.6081433296204,21.2661600112915,16.5664658546448,18.825701713562,22.2666645050049,22.0470409393311,22.0470409393311,22.0470409393311,22.8614673614502,23.6813888549805,22.2666645050049,22.2666645050049,23.2178239822388,22.2666645050049,22.2666645050049,22.2666645050049,20.1344680786133,22.2666645050049,8.41600203514099
X267.5,18.7050876617432,9.37394106388092,8.19520545005798,6.90012496709824,10.8891022205353,10.8891022205353,10.8891022205353,11.6193351745605,6.90012496709824,9.11565363407135,8.04919564723969,8.04919564723969,10.910252571106,14.7140650749207,11.1376526355743,12.3650362491608,14.6029086112976,21.0548934936523,16.2949452400208,18.9878358840942,20.7351016998291,21.4890727996826,21.4890727996826,21.4890727996826,21.878589630127,22.6046762466431,20.7351016998291,20.7351016998291,21.5416393280029,20.7351016998291,20.7351016998291,20.7351016998291,18.7050876617432,20.7351016998291,8.04919564723969
X268.5,17.4046492576599,8.55096727609634,7.14913402497768,6.08486941456795,9.90502977371216,9.90502977371216,9.90502977371216,10.8077664375305,6.08486941456795,8.03893357515335,7.01522992923856,7.01522992923856,9.94541764259338,14.6649742126465,10.3028185367584,11.4634764194489,14.543541431427,20.023946762085,15.7643280029297,18.5051708221436,18.7687125205994,20.1722707748413,20.1722707748413,20.1722707748413,19.8225355148315,20.0225491523743,18.7687125205994,18.7687125205994,19.2539277076721,18.7687125205994,18.7687125205994,18.7687125205994,17.4046492576599,18.7687125205994,7.01522992923856
X269.5,16.3657903671265,8.67895656824112,7.07381378859282,5.92631970345974,10.0486092567444,10.0486092567444,10.0486092567444,10.9716720581055,5.92631970345974,8.01365602016449,6.8560853600502,6.8560853600502,9.94716715812683,14.416835308075,10.295417547226,11.4760414361954,14.4928584098816,18.791232585907,15.3491115570068,17.7212867736816,17.8715867996216,18.5845589637756,18.5845589637756,18.5845589637756,18.0117383003235,17.7866454124451,17.8715867996216,17.8715867996216,17.4717073440552,17.8715867996216,17.8715867996216,17.8715867996216,16.3657903671265,17.8715867996216,6.8560853600502
X270.5,16.0265517234802,8.52013102173805,6.85423105955124,5.50620400905609,9.93418121337891,9.93418121337891,9.93418121337891,10.5106527805328,5.50620400905609,7.99426391534507,6.72721683979034,6.72721683979034,9.82484668493271,13.8224284648895,10.574035525322,11.7275257110596,14.7315797805786,18.4545478820801,15.2500519752502,17.4998483657837,17.4593625068665,18.0739431381226,18.0739431381226,18.0739431381226,17.4249382019043,17.1103820800781,17.4593625068665,17.4593625068665,16.8306646347046,17.4593625068665,17.4593625068665,17.4593625068665,16.0265517234802,17.4593625068665,6.72721683979034
X271.5,15.772563457489,8.99613499641418,7.36153975257184,5.91650971770287,10.4462643861771,10.4462643861771,10.4462643861771,10.9651017189026,5.91650971770287,8.53451615571976,7.27024491876364,7.27024491876364,10.4342197179794,14.096709728241,11.07830286026,12.290224313736,15.0644130706787,18.3654980659485,15.5278081893921,17.4560976028442,17.0348181724548,18.0902671813965,18.0902671813965,18.0902671813965,17.4871959686279,17.2534909248352,17.0348181724548,17.0348181724548,16.7335014343262,17.0348181724548,17.0348181724548,17.0348181724548,15.772563457489,17.0348181724548,7.27024491876364
X272.5,15.8507471084595,9.48767852783203,7.57406896352768,5.93178677558899,11.0965089797974,11.0965089797974,11.0965089797974,11.7071192264557,5.93178677558899,8.80118787288666,7.57487511634827,7.57487511634827,11.1838734149933,15.1401362419128,11.5910079479218,13.180677652359,15.9457745552063,19.6789755821228,16.8187341690063,18.8302803039551,17.6471471786499,19.3300428390503,19.3300428390503,19.3300428390503,18.7403483390808,18.617486000061,17.6471471786499,17.6471471786499,17.7517256736755,17.6471471786499,17.6471471786499,17.6471471786499,15.8507471084595,17.6471471786499,7.57487511634827
X273.5,17.0718913078308,9.85919725894928,8.11216813325882,6.66969269514084,11.5449140071869,11.5449140071869,11.5449140071869,12.4787795543671,6.66969269514084,9.08544707298279,8.18848085403442,8.18848085403442,11.6841027736664,15.7956147193909,11.6301915645599,13.6486167907715,16.2096652984619,20.0542907714844,17.0619931221008,19.0028872489929,18.7330646514893,19.8482346534729,19.8482346534729,19.8482346534729,19.6013703346252,19.7301917076111,18.7330646514893,18.7330646514893,18.9650645256042,18.7330646514893,18.7330646514893,18.7330646514893,17.0718913078308,18.7330646514893,8.18848085403442
X274.5,18.7744216918945,10.0306031703949,8.49302005767822,7.27197283506393,11.6528224945068,11.6528224945068,11.6528224945068,12.5403625965118,7.27197283506393,9.57148504257202,8.74823200702667,8.74823200702667,11.8266041278839,15.8096466064453,11.7748606204987,13.7123732566833,15.8988122940063,20.6544170379639,17.5341391563416,19.4673557281494,20.3124885559082,20.5319404602051,20.5319404602051,20.5319404602051,20.3885087966919,20.4624042510986,20.3124885559082,20.3124885559082,20.3904476165771,20.3124885559082,20.3124885559082,20.3124885559082,18.7744216918945,20.3124885559082,8.74823200702667
X275.5,21.8371782302856,10.3280971050262,8.84229791164398,7.52885437011719,11.9811005592346,11.9811005592346,11.9811005592346,13.044177532196,7.52885437011719,9.90826010704041,9.09515285491943,9.09515285491943,12.0798051357269,16.7644901275635,12.0625467300415,13.7748718261719,15.9303889274597,22.4588737487793,18.4513254165649,20.7281856536865,23.6243743896484,22.5344276428223,22.5344276428223,22.5344276428223,22.6371011734009,23.0101404190063,23.6243743896484,23.6243743896484,23.3592653274536,23.6243743896484,23.6243743896484,23.6243743896484,21.8371782302856,23.6243743896484,9.09515285491943
X276.5,23.3936376571655,11.3561451435089,10.0296154022217,8.79927551746368,12.8922681808472,12.8922681808472,12.8922681808472,13.8211030960083,8.79927551746368,10.8276045322418,10.0126602649689,10.0126602649689,12.537264585495,17.4369449615479,12.6032319068909,14.0766382217407,16.2447171211243,23.5319051742554,19.1228857040405,21.6008157730103,25.2895050048828,23.8720941543579,23.8720941543579,23.8720941543579,24.6102304458618,25.1602268218994,25.2895050048828,25.2895050048828,25.3700122833252,25.2895050048828,25.2895050048828,25.2895050048828,23.3936376571655,25.2895050048828,10.0126602649689
X277.5,23.9906492233276,11.1120758056641,9.66150724887848,8.25560200214386,12.7107911109924,12.7107911109924,12.7107911109924,13.5575633049011,8.25560200214386,10.6855721473694,9.74628114700317,9.74628114700317,12.4857516288757,16.9819121360779,12.8578600883484,14.0085210800171,16.1947650909424,22.9822187423706,18.281044960022,20.4849472045898,25.8753671646118,24.0111932754517,24.0111932754517,24.0111932754517,25.1848344802856,25.9473648071289,25.8753671646118,25.8753671646118,25.8804998397827,25.8753671646118,25.8753671646118,25.8753671646118,23.9906492233276,25.8753671646118,9.74628114700317
